,Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,2016 Median Annual Income
3187,JPMorgan Chase Bank,0,Temecula - Redhawk Branch,6235,2/28/2005,9/25/2008,32105 State Rte 79 S,Temecula,Riverside,CA,92592,33.48089,-117.09868999999999,56293.0,59905.0,68201.0,77649.0,90408.0,114768.0,133742,66637
3188,JPMorgan Chase Bank,0,Mira Loma - Eastvale Branch,6232,3/14/2005,9/25/2008,6060 Hamner Ave,Eastvale,Riverside,CA,91752,33.978120000000004,-117.55828999999999,43935.0,51214.0,58580.0,69287.0,74377.0,87041.0,102774,66637
3189,JPMorgan Chase Bank,0,Newark - Jarvis Branch,6298,3/14/2005,9/25/2008,6213 Jarvis Avenue,Newark,Alameda,CA,94560,37.548840000000006,-122.05073999999999,45119.0,59159.0,80506.0,84800.0,101342.0,112552.0,145741,66637
3190,JPMorgan Chase Bank,0,San Francisco - Embarcadero Branch,6250,3/28/2005,9/25/2008,Two Embarcadero Ctr Branch,San Francisco,San Francisco,CA,94111,37.79481,-122.39877,45666.0,42336.0,52788.0,61973.0,60587.0,73146.0,86217,66637
3191,JPMorgan Chase Bank,0,San Diego - Sorrento Valley Branch,6246,5/31/2005,9/25/2008,9450 Scranton Rd,San Diego,San Diego,CA,92121,32.89459,-117.20228,21285.0,29439.0,45194.0,42307.0,54392.0,61984.0,82594,66637
3192,JPMorgan Chase Bank,0,Rancho Santa Margarita Branch,6226,7/1/2005,9/25/2008,22391 Antonio Pkwy,Rancho Santa Margarita,Orange,CA,92688,33.637409999999996,-117.59012,53934.0,69364.0,82056.0,82088.0,87914.0,103860.0,120040,66637
3193,JPMorgan Chase Bank,0,San Francisco - Potrero Branch,6249,7/1/2005,9/25/2008,2300 16th St,San Francisco,San Francisco,CA,94103,37.7657,-122.40905,45404.0,56768.0,64476.0,82475.0,90506.0,116574.0,136878,66637
3194,JPMorgan Chase Bank,0,Fremont - Pacific Commons Branch,6296,7/1/2005,9/25/2008,43333 Christy Street,Fremont,Alameda,CA,94538,37.505140000000004,-121.9709,29097.0,39565.0,46180.0,61222.0,64286.0,77249.0,88470,66637
3195,JPMorgan Chase Bank,0,Beverly Hills - LA Cienega Branch,6311,7/1/2005,9/25/2008,8500 Wilshire Blvd.,Beverly Hills,Los Angeles,CA,90211,34.06527,-118.37657,153976.0,155542.0,192976.0,181709.0,204819.0,217062.0,264311,66637
3196,JPMorgan Chase Bank,0,Campbell - Pruneyard Branch,6262,7/11/2005,9/25/2008,1875 S Bascom Ave,Campbell,Santa Clara,CA,95008,37.28993,-121.93184,25234.0,30316.0,38904.0,51093.0,56129.0,71793.0,82596,66637
3197,JPMorgan Chase Bank,0,Summerhill Ln and Mcbean Pkwy Branch,6327,7/25/2005,9/25/2008,23910 Summerhill Lane,Valencia,Los Angeles,CA,91354,34.44644,-118.55357,39427.0,41469.0,43250.0,47850.0,46625.0,52519.0,61016,66637
3198,JPMorgan Chase Bank,0,Upland - Colonies Crossroads Branch,6244,8/8/2005,9/25/2008,"1905 North Campus Ave,",Upland,San Bernardino,CA,91784,34.13211,-117.6392,49216.0,57894.0,62650.0,69578.0,83814.0,86202.0,102520,66637
3199,JPMorgan Chase Bank,0,Tracy - Grant Line Branch,6259,8/11/2005,9/25/2008,2751 W Grant Line Rd,Tracy,San Joaquin,CA,95304,37.75415,-121.47251999999999,28572.0,33137.0,39985.0,43794.0,50212.0,53476.0,57934,66637
3200,JPMorgan Chase Bank,0,Stockton - Hammer Lane Branch,6256,8/15/2005,9/25/2008,7847 Tam O Shanter Dr,Stockton,San Joaquin,CA,95210,38.020179999999996,-121.30058000000001,19642.0,20323.0,25555.0,28706.0,32649.0,36025.0,39682,66637
3201,JPMorgan Chase Bank,0,San Francisco - Fulton Branch,6251,8/22/2005,9/25/2008,1720 Fulton St,San Francisco,San Francisco,CA,94117,37.77603,-122.44516000000002,28148.0,31985.0,42019.0,51015.0,52637.0,67176.0,57481,66637
3202,JPMorgan Chase Bank,0,Union City - Alvarado Niles Branch,6297,8/22/2005,9/25/2008,32101 Union Landing,Union City,Alameda,CA,94587,37.59923,-122.07042,47414.0,59512.0,73615.0,92732.0,104273.0,120576.0,145727,66637
3203,JPMorgan Chase Bank,0,Alhambra - Main Street Branch,6310,8/22/2005,9/25/2008,808 E Main Street,Alhambra,Los Angeles,CA,91801,34.09899,-118.11872,54979.0,59348.0,63719.0,69899.0,74857.0,85258.0,103361,66637
3204,JPMorgan Chase Bank,0,Salinas - Creek Bridge Branch,6331,8/22/2005,9/25/2008,1596 Constitution Blvd.,Salinas,Monterey,CA,93905,36.6998,-121.61841000000001,18699.0,21853.0,28530.0,28972.0,31426.0,36161.0,41917,66637
3205,JPMorgan Chase Bank,0,Lynwood Branch,6319,8/29/2005,9/25/2008,3840 Martin Luther King Jr Blvd.,Lynwood,Los Angeles,CA,90262,33.927620000000005,-118.19763999999999,22568.0,26147.0,32312.0,36495.0,41289.0,46673.0,54113,66637
3206,JPMorgan Chase Bank,0,Apple Valley - Highway 18 Branch,6240,10/17/2005,9/25/2008,20236 U.S. Hwy 18,Apple Valley,San Bernardino,CA,92307,34.59268,-117.13091999999999,36745.0,36672.0,37782.0,38794.0,41352.0,44658.0,57434,66637
3207,JPMorgan Chase Bank,0,San Diego Little Italy Branch,6247,10/17/2005,9/25/2008,1415 India St,San Diego,San Diego,CA,92101,32.720040000000004,-117.16828999999998,22096.0,25034.0,32680.0,33686.0,40942.0,56815.0,69637,66637
3208,JPMorgan Chase Bank,0,Cottle and Raleigh Branch,6265,10/17/2005,9/25/2008,"5640 Cottle Rd, Ste 10",San Jose,Santa Clara,CA,95123,37.24986,-121.80388,12143.0,13151.0,16086.0,17504.0,22140.0,32173.0,45577,66637
3209,JPMorgan Chase Bank,0,Roseville - Foothills Branch,6229,10/24/2005,9/25/2008,5180 Foothills Blvd,Roseville,Placer,CA,95747,38.76296,-121.31155,36729.0,37786.0,41340.0,43288.0,49067.0,50195.0,56390,66637
3210,JPMorgan Chase Bank,0,Iris and Lasselle Branch,6233,10/24/2005,9/25/2008,26220 Iris Ave,Moreno Valley,Riverside,CA,92555,33.89283,-117.20284,26042.0,28847.0,32253.0,33556.0,36532.0,45259.0,48855,66637
3211,JPMorgan Chase Bank,0,San Diego - Clairemont Square Branch,6248,10/31/2005,9/25/2008,4723 B Clairemont Dr,San Diego,San Diego,CA,92117,32.82482,-117.19991999999999,23953.0,27156.0,32744.0,33762.0,35718.0,41753.0,47997,66637
3212,JPMorgan Chase Bank,0,Sepulveda and Sherman Way Branch,6328,11/14/2005,9/25/2008,7108 Sepulveda Blvd,Van Nuys,Los Angeles,CA,91405,34.19993,-118.46614,32574.0,35618.0,48789.0,42832.0,46333.0,55511.0,68423,66637
3213,JPMorgan Chase Bank,0,Atascadero Branch,6260,11/21/2005,9/25/2008,8055 El Camino Real,Atascadero,San Luis Obispo,CA,93422,35.47688,-120.65578000000001,19451.0,22085.0,27659.0,28268.0,33556.0,38122.0,40256,66637
3214,JPMorgan Chase Bank,0,LA Verne Branch,6313,11/28/2005,9/25/2008,"2086 Foothill Blvd., Suite B",LA Verne,Los Angeles,CA,91750,34.11332,-117.7655,42004.0,41359.0,47323.0,50751.0,57764.0,67666.0,84810,66637
3215,JPMorgan Chase Bank,0,Sacramento - Natomas Branch,6238,12/5/2005,9/25/2008,3850 Truxel Rd,Sacramento,Sacramento,CA,95834,38.63982,-121.50729,32641.0,32994.0,36157.0,41194.0,40583.0,48281.0,54397,66637
3216,JPMorgan Chase Bank,0,Fountain Valley At Costco Branch,6334,12/5/2005,9/25/2008,"17870 Newhope Street, Suite 106",Fountain Valley,Orange,CA,92708,33.70436,-117.93418,47018.0,56657.0,63660.0,67564.0,73098.0,88730.0,104715,66637
3217,JPMorgan Chase Bank,0,Dublin Corners Branch,6295,12/12/2005,9/25/2008,4520 Dublin Blvd.,Dublin,Alameda,CA,94568,37.705529999999996,-121.87893000000001,33550.0,42377.0,52354.0,59517.0,73177.0,82510.0,104724,66637
3218,JPMorgan Chase Bank,0,Lake Forest - Trabuco Branch,6225,12/19/2005,9/25/2008,22377 El Toro Rd,Lake Forest,Orange,CA,92630,33.63738,-117.67974,23891.0,26856.0,30363.0,35959.0,44274.0,51371.0,61779,66637
3219,JPMorgan Chase Bank,0,San Leandro - Greenhouse Branch,6294,12/19/2005,9/25/2008,699 Lewelling Blvd.,San Leandro,Alameda,CA,94579,37.68671,-122.13895,24552.0,26374.0,33545.0,35804.0,40351.0,46978.0,56473,66637
3220,JPMorgan Chase Bank,0,Buena Park - Valley View Branch,6332,12/19/2005,9/25/2008,8901 Valley View Street,Buena Park,Orange,CA,90620,33.833290000000005,-118.02853999999999,59283.0,68431.0,83924.0,88302.0,87467.0,90391.0,102750,66637
3221,JPMorgan Chase Bank,0,Stockton - Brookside Branch,6257,1/23/2006,9/25/2008,2866 W March Lane,Stockton,San Joaquin,CA,95219,37.98426,-121.34607,27958.0,33216.0,39940.0,48724.0,48744.0,56289.0,61344,66637
3222,JPMorgan Chase Bank,0,Santa Ana Macarthur/Fairview Branch,6227,1/30/2006,9/25/2008,2781 W Macarthur Blvd,Santa Ana,Orange,CA,92704,33.70004,-117.90628000000001,20933.0,22547.0,27836.0,31081.0,32717.0,35967.0,36677,66637
3223,JPMorgan Chase Bank,0,Chino - Towne Center Branch,6241,2/21/2006,9/25/2008,12193 Central Ave,Chino,San Bernardino,CA,91710,34.03222,-117.68936000000001,44598.0,51708.0,58641.0,66423.0,73676.0,82418.0,89593,66637
3224,JPMorgan Chase Bank,0,Newhall Branch,6324,2/27/2006,9/25/2008,28194 Newhall Ranch Road,Santa Clarita,Los Angeles,CA,91355,34.44089,-118.571,23715.0,27224.0,32395.0,39338.0,43100.0,51575.0,63546,66637
3225,JPMorgan Chase Bank,0,San Jose - Alum Rock Branch,6266,3/6/2006,9/25/2008,1918 Alum Rock Ave,San Jose,Santa Clara,CA,95116,37.35479,-121.8512,15378.0,17872.0,20350.0,20682.0,22530.0,25876.0,29267,66637
3226,JPMorgan Chase Bank,0,Riverside - Orangecrest Branch,6236,3/20/2006,9/25/2008,8705 Trautwein Rd,Riverside,Riverside,CA,92508,33.89432,-117.32502,25522.0,28511.0,37992.0,43837.0,51233.0,63759.0,74565,66637
3227,JPMorgan Chase Bank,0,Lathrop Branch,6254,3/20/2006,9/25/2008,15318 Harlan Rd,Lathrop,San Joaquin,CA,95330,37.8239,-121.28983000000001,14630.0,13928.0,16709.0,20819.0,24229.0,41037.0,45696,66637
3228,JPMorgan Chase Bank,0,Walnut Creek - Ygnacio Plaza Branch,6306,3/27/2006,9/25/2008,1895 Ygnacio Valley Road,Walnut Creek,Contra Costa,CA,94598,37.919059999999995,-122.0377,31600.0,36941.0,40451.0,43278.0,46830.0,46079.0,56490,66637
3229,JPMorgan Chase Bank,0,Leimert Park Branch,6318,3/31/2006,9/25/2008,3738 Crenshaw Blvd.,Los Angeles,Los Angeles,CA,90016,34.01896,-118.335,19719.0,22206.0,28840.0,30609.0,35252.0,34206.0,99622,66637
3230,JPMorgan Chase Bank,0,Visalia - Akers Branch,6272,4/17/2006,9/25/2008,5151 W Goshen Ave,Visalia,Tulare,CA,93291,36.34174,-119.35073,15878.0,19340.0,21875.0,27658.0,42066.0,50012.0,61039,66637
3231,JPMorgan Chase Bank,0,Baseline and Boulder Branch,6509,7/10/2006,9/25/2008,7195 Boulder Avenue,Highland,San Bernardino,CA,92346,34.125029999999995,-117.19543,19374.0,23293.0,26564.0,28966.0,33219.0,38892.0,62253,66637
3232,JPMorgan Chase Bank,0,Broadway and 7th Branch,6510,7/17/2006,9/25/2008,"707 Broadway, Suite 1",San Diego,San Diego,CA,92101,32.71564,-117.15799999999999,9642.0,11107.0,15557.0,19250.0,23430.0,27916.0,37923,66637
3233,JPMorgan Chase Bank,0,Riverpark Branch,6512,8/7/2006,9/25/2008,7892 North Blackstone Avenue,Fresno,Fresno,CA,93720,36.84922,-119.79063000000001,16823.0,22912.0,28289.0,35171.0,43340.0,63059.0,82216,66637
3234,JPMorgan Chase Bank,0,Elk Grove Branch,6513,8/7/2006,9/25/2008,"5010 Elk Grove Boulevard, Suite 180",Elk Grove,Sacramento,CA,95758,38.40858,-121.44578999999999,21489.0,26464.0,35048.0,39848.0,46823.0,52532.0,62720,66637
3235,JPMorgan Chase Bank,0,Mulpitas Branch,6523,9/5/2006,9/25/2008,37 North Milpitas Boulevard,Milpitas,Santa Clara,CA,95035,37.43379,-121.90037,43072.0,49826.0,71006.0,86407.0,101077.0,113523.0,142966,66637
3236,JPMorgan Chase Bank,0,West Alameda Ave Branch,6526,9/18/2006,9/25/2008,"1030 West Alameda Avenue, Suite D-13",Burbank,Los Angeles,CA,91506,34.163070000000005,-118.31346,44674.0,51127.0,59924.0,66482.0,77193.0,82926.0,90328,66637
3237,JPMorgan Chase Bank,0,Turner Parkway Branch,6531,10/2/2006,9/25/2008,972a Admiral Callaghan Lane,Vallejo,Solano,CA,94591,38.13046,-122.22502,21540.0,25046.0,30521.0,36460.0,41624.0,54176.0,61919,66637
3238,JPMorgan Chase Bank,0,Silver Creek Branch,6534,10/10/2006,9/25/2008,"1705 East Capitol Expressway, Suite 30",San Jose,Santa Clara,CA,95121,37.30764,-121.81053,26762.0,35758.0,51964.0,66611.0,79397.0,108061.0,128155,66637
3239,JPMorgan Chase Bank,0,Bell Gardens Branch,6537,10/16/2006,9/25/2008,"7220 Eastern Avenue, Suite A",Bell Gardens,Los Angeles,CA,90201,33.967,-118.16476999999999,15562.0,17081.0,21487.0,24043.0,27390.0,34832.0,41637,66637
3240,JPMorgan Chase Bank,0,Southbay Pavilion Branch,6544,10/30/2006,9/25/2008,20710 Avalon Boulevard,Carson,Los Angeles,CA,90746,33.84386,-118.26321999999999,26857.0,34681.0,43444.0,52840.0,55838.0,68993.0,77794,66637
3241,JPMorgan Chase Bank,0,West El Camino Real & Showers Branch,6559,11/20/2006,9/25/2008,"2510 West El Camino Real, Suite-1",Mountain View,Santa Clara,CA,94040,37.39965,-122.11041999999999,32888.0,43089.0,54042.0,81932.0,85445.0,95383.0,113807,66637
3242,JPMorgan Chase Bank,0,Milliken Ave and Foothill Branch,6567,12/18/2006,9/25/2008,8108 Milliken Avenue,Rancho Cucamonga,San Bernardino,CA,91730,34.10621,-117.55717,44932.0,52543.0,63854.0,76036.0,88120.0,105244.0,125937,66637
3243,JPMorgan Chase Bank,0,Alondra Branch,6571,12/18/2006,9/25/2008,9054 Alondra Boulevard,Bellflower,Los Angeles,CA,90706,33.88922,-118.14113,14481.0,15877.0,19422.0,23018.0,26974.0,32129.0,38909,66637
3244,JPMorgan Chase Bank,0,Saugus Branch,6580,12/18/2006,9/25/2008,26500 Bouquet Canyon Road,Saugus,Los Angeles,CA,91350,34.42745,-118.53683000000001,24479.0,30108.0,34101.0,39472.0,45065.0,49079.0,73227,66637
3245,JPMorgan Chase Bank,0,W Ashlan Ave Branch,6581,12/18/2006,9/25/2008,"386 West Ashlan Avenue, Suite A",Clovis,Fresno,CA,93612,36.79384,-119.71481000000001,7222.0,8888.0,9941.0,12656.0,15591.0,16452.0,20200,66637
3246,JPMorgan Chase Bank,0,Rancho Mirage Branch,6588,1/24/2007,9/25/2008,"36101 Bobhope Drive, Suite G-1",Rancho Mirage,Riverside,CA,92270,33.78622,-116.40606000000001,37322.0,46279.0,62511.0,69608.0,81931.0,87278.0,106176,66637
3247,JPMorgan Chase Bank,0,Oceanside Branch,6594,4/23/2007,9/25/2008,4147 Oceanside Boulevard,Oceanside,San Diego,CA,92056,33.20632,-117.28778,22279.0,27010.0,28875.0,33647.0,36475.0,43879.0,55256,66637
3248,JPMorgan Chase Bank,0,Emeryville Branch,6599,5/21/2007,9/25/2008,5747 Christie Avenue,Emeryville,Alameda,CA,94608,37.83725,-122.29428,16773.0,25108.0,37989.0,37362.0,87577.0,70129.0,66165,66637
3249,JPMorgan Chase Bank,0,Stony Point Rd Branch,6600,6/11/2007,9/25/2008,760 Stony Point Road,Santa Rosa,Sonoma,CA,95407,38.42767,-122.74141999999999,8864.0,11626.0,16160.0,17563.0,21268.0,41759.0,48014,66637
3250,JPMorgan Chase Bank,0,Sunnyvale Branch,6602,6/25/2007,9/25/2008,1234 West El Camino Real,Sunnyvale,Santa Clara,CA,94087,37.3739,-122.05678,30684.0,35192.0,46263.0,65787.0,68493.0,81008.0,99127,66637
3251,JPMorgan Chase Bank,0,Coleman Ave Branch,6604,7/1/2007,9/25/2008,"595 Coleman Avenue, Suite 10",San Jose,Santa Clara,CA,95110,37.340959999999995,-121.90829,25079.0,30552.0,36076.0,44582.0,50603.0,57543.0,69509,66637
3252,JPMorgan Chase Bank,0,Piazza Carmel Branch,6613,7/1/2007,9/25/2008,"3830 Valley Centre Drive, Suite 707",San Diego,San Diego,CA,92130,32.93805,-117.23018,24206.0,32313.0,40292.0,50718.0,61889.0,94867.0,111180,66637
3253,JPMorgan Chase Bank,0,Oak Creek Irvine Branch,6614,7/1/2007,9/25/2008,5665 Alton Parkway,Irvine,Orange,CA,92618,33.668620000000004,-117.78655,18234.0,23012.0,28971.0,33826.0,42840.0,57245.0,56856,66637
3254,JPMorgan Chase Bank,0,Riverside Branch,6615,7/1/2007,9/25/2008,"1299 University Avenue, Suite 105",Riverside,Riverside,CA,92507,33.97574,-117.33936000000001,13703.0,16690.0,20461.0,25663.0,28927.0,34572.0,45145,66637
3255,JPMorgan Chase Bank,0,Dana Point Branch,6618,7/9/2007,9/25/2008,5 Manarch Bay Plaza,Dana Point,Orange,CA,92629,33.47722,-117.70499,32528.0,37297.0,53534.0,58222.0,71845.0,84182.0,231447,66637
3256,JPMorgan Chase Bank,0,Cosumnes River Branch,6620,7/23/2007,9/25/2008,7301 West Stockton Boulevard,Sacramento,Sacramento,CA,95823,38.492129999999996,-121.4272,10798.0,14980.0,16611.0,18881.0,22127.0,24767.0,29420,66637
3257,JPMorgan Chase Bank,0,Hillsdale Branch,6624,9/1/2007,9/25/2008,3590 South El Camino Real,San Mateo,San Mateo,CA,94403,37.535379999999996,-122.29586,23959.0,30350.0,44429.0,52009.0,51064.0,76034.0,77620,66637
3258,JPMorgan Chase Bank,0,Falcon Ridge Branch,6626,9/7/2007,9/25/2008,15320 Summit Avenue,Fontana,San Bernardino,CA,92336,34.15052,-117.47077,16692.0,23382.0,31805.0,37866.0,44078.0,48193.0,59766,66637
3259,JPMorgan Chase Bank,0,Seaside Branch,6631,10/15/2007,9/25/2008,"800 Broadway Avenue, Suite A-2",Seaside,Monterey,CA,93955,36.60925,-121.84718000000001,16829.0,18976.0,27059.0,34512.0,34844.0,37842.0,42170,66637
3260,JPMorgan Chase Bank,0,River Oaks Branch,6633,10/29/2007,9/25/2008,"690 River Oaks Parkway, Suite A",San Jose,Santa Clara,CA,95134,37.397659999999995,-121.92373,31423.0,42496.0,60248.0,71445.0,90734.0,116705.0,157292,66637
3261,JPMorgan Chase Bank,0,Cerritos Lincoln Station Branch,6640,11/19/2007,9/25/2008,11900 South Street,Cerritos,Los Angeles,CA,90703,33.85848,-118.07925,18222.0,26805.0,39751.0,46123.0,50490.0,57819.0,69770,66637
3262,JPMorgan Chase Bank,0,Geer Road Branch,6642,11/19/2007,9/25/2008,2091 Geer Road,Turlock,Stanislaus,CA,95382,37.511759999999995,-120.84903,18381.0,23228.0,27129.0,29520.0,33226.0,44873.0,50553,66637
3263,JPMorgan Chase Bank,0,West San Marcos Branch,6646,12/3/2007,9/25/2008,"1921 West San Marcos Street, Suite 170",San Marcos,San Diego,CA,92078,33.13212,-117.21025,22316.0,26775.0,25928.0,28960.0,31038.0,38757.0,45660,66637
3264,JPMorgan Chase Bank,0,Sylvan Corners Branch,6649,12/3/2007,9/25/2008,"7084 Auburn Boulevard, Suite 100",Citrus Heights,Sacramento,CA,95621,38.6932,-121.2943,15040.0,18566.0,18755.0,20575.0,23443.0,24969.0,25574,66637
3265,JPMorgan Chase Bank,0,Yuba City Branch,6650,12/3/2007,9/25/2008,"1054 Harter Road, Suite 1",Yuba City,Sutter,CA,95993,39.14232,-121.65552,24607.0,30893.0,34358.0,37009.0,46090.0,51969.0,68179,66637
3266,JPMorgan Chase Bank,0,East Kings Canyon Branch,6653,12/17/2007,9/25/2008,"4848 East Kings Canyon Road, Suite 10",Fresno,Fresno,CA,93727,36.735820000000004,-119.7341,7234.0,8445.0,10292.0,12461.0,14596.0,16345.0,20747,66637
3267,JPMorgan Chase Bank,0,Kraemer Branch,6659,12/17/2007,9/25/2008,"2500 East Imperial Highway, Suite 194",Brea,Orange,CA,92821,33.9109,-117.86375,20569.0,26188.0,35497.0,34187.0,43359.0,54661.0,69586,66637
3268,JPMorgan Chase Bank,0,Calvine Branch,6660,12/17/2007,9/25/2008,8451 Elk Grove Florin Road,Elk Grove,Sacramento,CA,95624,38.45008,-121.37154,20400.0,25886.0,31134.0,33608.0,37433.0,44458.0,52671,66637
3269,JPMorgan Chase Bank,0,Tully Road Branch,6662,12/17/2007,9/25/2008,"3430 Tully Road, Suite 10",Modesto,Stanislaus,CA,95350,37.688359999999996,-121.0125,9169.0,12046.0,13947.0,15781.0,16790.0,19156.0,21507,66637
3270,JPMorgan Chase Bank,0,Wilshire and Vermont Branch,6664,12/17/2007,9/25/2008,"3183 Wilshire Boulevard, Suite 199",Los Angeles,Los Angeles,CA,90005,34.06185,-118.29125,11529.0,16242.0,23702.0,33359.0,34955.0,41421.0,46634,66637
3271,JPMorgan Chase Bank,0,Antioch Hillcrest Branch,6666,12/17/2007,9/25/2008,3457 Deer Valley Road,Antioch,Contra Costa,CA,94531,37.98728,-121.78563,9202.0,10916.0,14416.0,15662.0,19280.0,24139.0,29946,66637
3272,JPMorgan Chase Bank,0,Duarte Branch,6676,12/27/2007,9/25/2008,1000 Huntington Drive,Duarte,Los Angeles,CA,91010,34.13947,-117.98326000000002,16483.0,19379.0,26923.0,32188.0,35044.0,37944.0,41941,66637
3273,JPMorgan Chase Bank,0,Sunset Ave and Merganser Branch,6677,12/27/2007,9/25/2008,"278 Sunset Avenue, Suite B",Suisun City,Solano,CA,94585,38.2462,-122.02046999999999,9352.0,11309.0,12400.0,15069.0,16835.0,20096.0,23632,66637
3274,JPMorgan Chase Bank,0,Northpoint Branch,6678,1/7/2008,9/25/2008,360 Bay Street,San Francisco,San Francisco,CA,94133,37.80576,-122.41297,15646.0,20213.0,19766.0,22226.0,23031.0,27404.0,31683,66637
3275,JPMorgan Chase Bank,0,Bixby Heights Branch,6679,1/10/2008,9/25/2008,4526 Atlantic Avenue,Long Beach,Los Angeles,CA,90807,33.840709999999994,-118.18463999999999,17510.0,21076.0,27426.0,30808.0,37029.0,40170.0,47810,66637
3276,JPMorgan Chase Bank,0,Alamo Drive Branch,6680,2/1/2008,9/25/2008,3005 Alamo Drive,Vacaville,Solano,CA,95687,38.335440000000006,-121.95528,8145.0,9657.0,12906.0,18651.0,21598.0,24212.0,30142,66637
3277,JPMorgan Chase Bank,0,San Pablo Branch,6685,3/17/2008,9/25/2008,"14330 San Pablo Avenue, Suite D",San Pablo,Contra Costa,CA,94806,37.965340000000005,-122.34483,7752.0,9946.0,13911.0,20406.0,23294.0,26477.0,32004,66637
3278,JPMorgan Chase Bank,0,High Desert Gateway Branch,6686,3/31/2008,9/25/2008,12731 Main Street,Hesperia,San Bernardino,CA,92345,34.482,-117.33801000000001,17992.0,24219.0,31689.0,38377.0,43741.0,54081.0,68797,66637
3279,JPMorgan Chase Bank,0,Almaden Valley Banking Center Branch,6688,4/14/2008,9/25/2008,"6471 Almaden Expressway, Suite 50",San Jose,Santa Clara,CA,95120,37.220729999999996,-121.86126999999999,25271.0,34462.0,43206.0,50885.0,63278.0,82689.0,85263,66637
3280,JPMorgan Chase Bank,0,Hastings Ranch Branch,6690,4/28/2008,9/25/2008,3870 East Foothill Boulevard,Pasadena,Los Angeles,CA,91107,34.150240000000004,-118.06848000000001,15657.0,18341.0,32909.0,46203.0,58504.0,65709.0,72357,66637
3281,JPMorgan Chase Bank,0,The Plant Branch,6691,5/1/2008,9/25/2008,"2199 Monterey Highway, Suite 30",San Jose,Santa Clara,CA,95125,37.30362,-121.86138999999999,9139.0,13781.0,19721.0,24453.0,28655.0,34494.0,41481,66637
3282,JPMorgan Chase Bank,0,Westlake Branch,6695,5/19/2008,9/25/2008,"3501 Del Paso Road, Suite 140",Sacramento,Sacramento,CA,95835,38.65587,-121.53991,13307.0,17554.0,21689.0,26271.0,28515.0,33741.0,42585,66637
3283,JPMorgan Chase Bank,0,Hidden Valley Branch,6698,6/30/2008,9/25/2008,"465 Hidden Valley Parkway, Suite 10",Norco,Riverside,CA,92860,33.89987,-117.55698999999998,13705.0,20935.0,29705.0,31816.0,35943.0,37741.0,45143,66637
3284,JPMorgan Chase Bank,0,San Lorenzo Branch,4937,01/01/1887,9/25/2008,18499 Hesperian Boulevard,San Lorenzo,Alameda,CA,94580,37.67177,-122.12199,65352.0,63164.0,63500.0,63979.0,67551.0,74064.0,80647,66637
3285,JPMorgan Chase Bank,0,Tustin Branch,4488,01/01/1889,9/25/2008,615 E 1st St,Tustin,Orange,CA,92780,33.74579,-117.81693,184006.0,197952.0,228676.0,249402.0,280993.0,319521.0,373484,66637
